year,geo_name,geo,income_below_poverty,pop_poverty_status,income_below_poverty,income_below_poverty_moe,pop_poverty_status,pop_poverty_status_moe
2014,"Mooresville Town & Statesville City PUMA, NC","79500US3702900",17848.0,135775.0,17848.0,1399.0,135775.0,898.0
2013,"Kankakee County PUMA","79500US1702300",17848.0,108808.0,17848.0,1290.0,108808.0,506.0
2014,"South Central Planning & Development Commission 1--River Parishes PUMA","79500US2201900",17847.0,117199.0,17847.0,1507.0,117199.0,250.0
2013,"Johnson County PUMA, TX","79500US4802102",17844.0,149057.0,17844.0,1802.0,149057.0,454.0
2014,"District of Columbia (Northeast) PUMA","79500US1100103",17842.0,104276.0,17842.0,1479.0,104276.0,2253.0
2013,"Fulton & Montgomery Counties PUMA","79500US3601600",17838.0,102664.0,17838.0,1175.0,102664.0,305.0
2015,"Pinellas County (South Central)--St. Petersburg City (West) PUMA","79500US1210308",17836.0,110404.0,17836.0,1633.0,110404.0,1589.0
2013,"Benton & Franklin Counties--Pasco, Richland (North) & West Richland Cities PUMA","79500US5310701",17834.0,107537.0,17834.0,1587.0,107537.0,1080.0
2015,"Dallas County (East)--Mesquite City (Central & Southeast) PUMA","79500US4802303",17834.0,121709.0,17834.0,2159.0,121709.0,1748.0
2013,"Mishawaka City PUMA, IN","79500US1800402",17832.0,150517.0,17832.0,1666.0,150517.0,840.0
2014,"Murray (East), Holladay Cities & Millcreek PUMA, UT","79500US4935005",17831.0,149656.0,17831.0,1737.0,149656.0,1619.0
2013,"LA (Southwest/Marina del Rey & Westchester) & Culver City Cities PUMA, CA","79500US0603748",17828.0,178103.0,17828.0,1341.0,178103.0,2563.0
2014,"Huntsville City (Central & South) PUMA","79500US0100302",17823.0,98229.0,17823.0,1411.0,98229.0,1704.0
2015,"Coeur d'Alene, Post Falls & Hayden Cities PUMA, ID","79500US1600200",17818.0,137917.0,17818.0,1778.0,137917.0,504.0
2013,"Southeast Idaho--Pocatello, Chubbuck Cities & Fort Hall Reservation PUMA","79500US1601300",17812.0,120791.0,17812.0,1430.0,120791.0,528.0
2015,"Beltrami, Becker, Hubbard, Clearwater, Mahnomen & Lake of the Woods Counties PUMA","79500US2700200",17810.0,114014.0,17810.0,924.0,114014.0,365.0
2013,"Tarrant County (West)--Fort Worth City (West) PUMA","79500US4802515",17801.0,98641.0,17801.0,1578.0,98641.0,1514.0
2013,"Seneca, Crawford & Wyandot Counties PUMA","79500US3902300",17798.0,118297.0,17798.0,1208.0,118297.0,409.0
2014,"Lincoln Trail Area Development District (East) PUMA","79500US2101200",17795.0,105416.0,17795.0,1771.0,105416.0,752.0
2015,"LaPorte County PUMA","79500US1800300",17792.0,102066.0,17792.0,1300.0,102066.0,444.0
2013,"New Britain, Berlin & Plainville Towns PUMA","79500US0900305",17792.0,107755.0,17792.0,1416.0,107755.0,372.0
2015,"Erie & Sandusky Counties PUMA, OH","79500US3900700",17791.0,134240.0,17791.0,1327.0,134240.0,345.0
2014,"Cumberland County (South)--Vineland & Millville Cities PUMA","79500US3402400",17791.0,106606.0,17791.0,1515.0,106606.0,648.0
2014,"Tarrant County (South Central)--Fort Worth City (Southeast)--South of I-20 PUMA","79500US4802506",17790.0,111123.0,17790.0,2127.0,111123.0,2264.0
2015,"Maricopa County--Chandler City (Northeast) PUMA","79500US0400106",17784.0,118915.0,17784.0,1673.0,118915.0,1628.0
2013,"Watsonville & Scotts Valley Cities PUMA, CA","79500US0608701",17776.0,141457.0,17776.0,1787.0,141457.0,1252.0
2015,"Sarasota County (North) PUMA","79500US1211501",17775.0,123059.0,17775.0,1461.0,123059.0,1612.0
2014,"Miami-Dade County (North Central)--Doral, Sweetwater Cities & Fontainebleau PUMA","79500US1208608",17773.0,115724.0,17773.0,1469.0,115724.0,1505.0
2013,"Ellis County PUMA, TX","79500US4802101",17768.0,149868.0,17768.0,1727.0,149868.0,481.0
2014,"Central Region--Jackson (West & South) & Clinton (South & East) Cities PUMA","79500US2801000",17765.0,109738.0,17765.0,1673.0,109738.0,1830.0
2014,"Dallas City (North)--South of I-635 & West of US-75 PUMA","79500US4802311",17763.0,108101.0,17763.0,1770.0,108101.0,2259.0
2014,"Hagerstown City PUMA, MD","79500US2400200",17761.0,140391.0,17761.0,1402.0,140391.0,666.0
2015,"South Central Planning & Development Commission 2--Lafourche & Assumption Parishes PUMA","79500US2202000",17760.0,117949.0,17760.0,1168.0,117949.0,372.0
2015,"Suffolk County (North)--Revere, Chelsea & Winthrop Town Cities PUMA","79500US2503306",17756.0,108178.0,17756.0,1906.0,108178.0,286.0
2014,"Southeast Utah & Uintah Basin Region PUMA, UT","79500US4913001",17751.0,134114.0,17751.0,1315.0,134114.0,398.0
2013,"Salt Lake County--West Valley City (Central), Salt Lake City (South Central) & Kearns PUMA","79500US4935003",17746.0,105711.0,17746.0,1802.0,105711.0,1695.0
2014,"Buchanan, Andrew & DeKalb Counties PUMA","79500US2900200",17745.0,111822.0,17745.0,1337.0,111822.0,560.0
2013,"Washington, Caledonia, Orleans, Lamoille & Essex Counties PUMA, VT","79500US5000200",17738.0,143507.0,17738.0,931.0,143507.0,386.0
2015,"Orange County (Southeast) PUMA","79500US1209509",17732.0,132500.0,17732.0,2342.0,132500.0,3353.0
2013,"Allegheny County (Southeast)--West Mifflin Borough, McKeesport City & Munhall Borough PUMA","79500US4201805",17731.0,114473.0,17731.0,888.0,114473.0,454.0
2015,"Northwest Lower Peninsula (West) PUMA, MI","79500US2600500",17727.0,149147.0,17727.0,1407.0,149147.0,658.0
2015,"Castro Valley, San Lorenzo & Ashland PUMA, CA","79500US0600106",17725.0,138891.0,17725.0,1826.0,138891.0,1301.0
2013,"Johnson, Lafayette, Ray, Clinton & Caldwell Counties PUMA, MO","79500US2900800",17724.0,133605.0,17724.0,1362.0,133605.0,656.0
2014,"South Central Planning & Development Commission 2--Lafourche & Assumption Parishes PUMA","79500US2202000",17724.0,117617.0,17724.0,1396.0,117617.0,467.0
2013,"Logan, Champaign & Hardin Counties PUMA","79500US3902700",17719.0,113507.0,17719.0,1899.0,113507.0,418.0
2015,"Worcester County (Northeast)--Leominster, Fitchburg & Gardner Cities PUMA","79500US2500301",17719.0,116610.0,17719.0,1657.0,116610.0,425.0
2014,"East Central North Dakota--Jamestown City PUMA","79500US3800200",17719.0,119530.0,17719.0,901.0,119530.0,528.0
2015,"Maricopa County (West) & Gila River Indian Community (Northwest) PUMA","79500US0400134",17718.0,114043.0,17718.0,1563.0,114043.0,2168.0
2015,"Allen County PUMA","79500US3902500",17713.0,101412.0,17713.0,1322.0,101412.0,492.0
2013,"Darke, Shelby & Preble Counties PUMA, OH","79500US3904500",17713.0,141989.0,17713.0,1367.0,141989.0,345.0
2015,"Austin City (South) PUMA","79500US4805307",17710.0,117458.0,17710.0,1454.0,117458.0,2300.0
2013,"San Antonio (Northeast), Kirby & Windcrest Cities PUMA","79500US4805913",17709.0,104238.0,17709.0,2208.0,104238.0,2409.0
2014,"Northeast Maine--Aroostook & Washington Counties PUMA","79500US2300100",17706.0,100110.0,17706.0,888.0,100110.0,378.0
2014,"Barron, Polk, Clark & Chippewa (North) Counties PUMA, WI","79500US5555101",17698.0,131344.0,17698.0,1154.0,131344.0,454.0
2013,"Cole, Callaway, Moniteau & Osage Counties PUMA, MO","79500US2900500",17689.0,140586.0,17689.0,1763.0,140586.0,511.0
2014,"Queens Village, Cambria Heights & Rosedale PUMA, NY","79500US3604105",17686.0,198101.0,17686.0,1683.0,198101.0,2679.0
2014,"Erie County (Outer) PUMA, PA","79500US4200102",17684.0,164654.0,17684.0,1417.0,164654.0,496.0
2015,"Cumberland County (South)--Vineland & Millville Cities PUMA","79500US3402400",17681.0,105579.0,17681.0,1776.0,105579.0,832.0
2013,"Orange & Hardin Counties PUMA, TX","79500US4804200",17680.0,135792.0,17680.0,1381.0,135792.0,274.0
2013,"Wichita City (Northeast) PUMA, KS","79500US2001302",17675.0,155582.0,17675.0,1351.0,155582.0,1710.0
2014,"Martin County PUMA, FL","79500US1208500",17674.0,146234.0,17674.0,1756.0,146234.0,541.0
2014,"Coeur d'Alene, Post Falls & Hayden Cities PUMA, ID","79500US1600200",17670.0,135963.0,17670.0,1654.0,135963.0,496.0
2015,"Douglas, Edgar, Coles & Cumberland Counties PUMA","79500US1700600",17669.0,97182.0,17669.0,1184.0,97182.0,410.0
2015,"Middlesex County (East)--Somerville & Everett Cities PUMA","79500US2500507",17668.0,119623.0,17668.0,1819.0,119623.0,301.0
2013,"Douglas, Edgar, Coles & Cumberland Counties PUMA","79500US1700600",17665.0,97748.0,17665.0,1426.0,97748.0,395.0
2014,"Garfield, Kay & Noble Counties--Enid City PUMA","79500US4001400",17660.0,116097.0,17660.0,1267.0,116097.0,325.0
2014,"San Antonio (Northeast), Kirby & Windcrest Cities PUMA","79500US4805913",17658.0,106004.0,17658.0,1855.0,106004.0,2243.0
2015,"San Leandro, Alameda & Oakland (Southwest) Cities PUMA, CA","79500US0600105",17656.0,167693.0,17656.0,1798.0,167693.0,671.0
2014,"Far Southeast New Mexico PUMA","79500US3501200",17644.0,118806.0,17644.0,1629.0,118806.0,490.0
2014,"El Paso County (Central)--Colorado Springs City (Central) PUMA","79500US0804103",17639.0,103114.0,17639.0,1463.0,103114.0,1646.0
2014,"Salt Lake County--West Valley City (Central), Salt Lake City (South Central) & Kearns PUMA","79500US4935003",17638.0,105462.0,17638.0,1835.0,105462.0,1611.0
2013,"Pasadena City PUMA, CA","79500US0603718",17632.0,133964.0,17632.0,1734.0,133964.0,595.0
2015,"Murray (East), Holladay Cities & Millcreek PUMA, UT","79500US4935005",17631.0,150863.0,17631.0,1913.0,150863.0,1476.0
2014,"Pinellas County (Central)--Clearwater City (South & Central) PUMA","79500US1210303",17631.0,103926.0,17631.0,1781.0,103926.0,1556.0
2015,"St. Joseph & Branch Counties PUMA","79500US2602200",17629.0,101291.0,17629.0,1077.0,101291.0,616.0
2015,"Mishawaka City PUMA, IN","79500US1800402",17629.0,151296.0,17629.0,1360.0,151296.0,988.0
2013,"Pinal County (West)--Maricopa, Casa Grande & Eloy (Southeast) Cities PUMA","79500US0400807",17628.0,124307.0,17628.0,1857.0,124307.0,2399.0
2014,"Blount County PUMA","79500US4701700",17626.0,122097.0,17626.0,1528.0,122097.0,408.0
2014,"Ulster County (East) PUMA, NY","79500US3602702",17626.0,141262.0,17626.0,1492.0,141262.0,713.0
2014,"Mishawaka City PUMA, IN","79500US1800402",17618.0,151017.0,17618.0,1571.0,151017.0,809.0
2014,"Dallas County (East)--Mesquite City (Central & Southeast) PUMA","79500US4802303",17617.0,119952.0,17617.0,2227.0,119952.0,1647.0
2015,"Volusia County (Southwest Central)--Deltona & Lake Helen Cities PUMA","79500US1212704",17612.0,121789.0,17612.0,1995.0,121789.0,1506.0
2013,"Buncombe County (Northwest) PUMA","79500US3702202",17611.0,115566.0,17611.0,1579.0,115566.0,1642.0
2013,"South Central Planning & Development Commission 2--Lafourche & Assumption Parishes PUMA","79500US2202000",17611.0,117456.0,17611.0,1468.0,117456.0,356.0
2015,"Jackson County (Outside Medford & Central Point Cities)--Ashland City PUMA","79500US4100902",17611.0,101995.0,17611.0,1614.0,101995.0,956.0
2013,"Sparks City PUMA, NV","79500US3200103",17610.0,135931.0,17610.0,1612.0,135931.0,1438.0
2014,"Huntington Beach City PUMA, CA","79500US0605914",17602.0,193525.0,17602.0,1672.0,193525.0,754.0
2015,"Dubois, Knox, Spencer, Perry, Pike & Crawford Counties PUMA, IN","79500US1803400",17599.0,137777.0,17599.0,1452.0,137777.0,416.0
2013,"Chelsea, Clinton & Midtown Business District PUMA, NY","79500US3603807",17576.0,139256.0,17576.0,1816.0,139256.0,2906.0
2014,"King County (Southwest)--Auburn City & Lakeland PUMA","79500US5311614",17573.0,110536.0,17573.0,1614.0,110536.0,1322.0
2014,"Milwaukee City (South) PUMA","79500US5541005",17562.0,116386.0,17562.0,1835.0,116386.0,1795.0
2014,"Mobile City (West) PUMA","79500US0102702",17557.0,104410.0,17557.0,1657.0,104410.0,1584.0
2015,"Hudson County (South & West)--Bayonne City, Kearney & Harrison Towns PUMA","79500US3400703",17556.0,130466.0,17556.0,1337.0,130466.0,671.0
2013,"Santa Clarita City PUMA, CA","79500US0603702",17556.0,187661.0,17556.0,1728.0,187661.0,1523.0
2015,"Richmond District PUMA, CA","79500US0607501",17554.0,141114.0,17554.0,1417.0,141114.0,2080.0
2013,"Gaston County (Northwest)--Mount Holly City PUMA","79500US3703001",17552.0,100819.0,17552.0,1430.0,100819.0,1142.0
2013,"San Juan County (Northeast)--Farmington, Bloomfield & Aztec Cities PUMA","79500US3500200",17551.0,97076.0,17551.0,2028.0,97076.0,1708.0
2013,"Richmond District PUMA, CA","79500US0607501",17548.0,136531.0,17548.0,1426.0,136531.0,2160.0
2015,"Cuyahoga County (Southeast)--Bedford, Garfield Heights & Maple Heights Cities PUMA","79500US3900907",17545.0,101268.0,17545.0,1241.0,101268.0,361.0
2014,"Monroe County PUMA, MI","79500US2603300",17543.0,149082.0,17543.0,1437.0,149082.0,365.0
2014,"Buena Park, Cypress & Seal Beach Cities PUMA, CA","79500US0605908",17538.0,180920.0,17538.0,1551.0,180920.0,1095.0
2014,"Dallas (Far North) & Richardson (Southwest) Cities PUMA","79500US4802309",17533.0,114999.0,17533.0,1516.0,114999.0,1420.0
2014,"Dale City, Lake Ridge & Woodbridge PUMA, VA","79500US5151246",17523.0,242644.0,17523.0,1851.0,242644.0,2188.0
2013,"LA City (North Central/Granada Hills & Sylmar) PUMA, CA","79500US0603706",17519.0,134024.0,17519.0,1947.0,134024.0,2661.0
2015,"Honolulu County--Nuuanu to Kalihi PUMA","79500US1500305",17505.0,117580.0,17505.0,1558.0,117580.0,1803.0
2015,"Garfield, Kay & Noble Counties--Enid City PUMA","79500US4001400",17504.0,116369.0,17504.0,1283.0,116369.0,315.0
2015,"Somerset, Bedford & Fulton Counties PUMA, PA","79500US4203800",17496.0,134610.0,17496.0,980.0,134610.0,359.0
2013,"Northeast Maine--Aroostook & Washington Counties PUMA","79500US2300100",17494.0,100952.0,17494.0,784.0,100952.0,355.0
2015,"Dutchess County (Southwest) PUMA, NY","79500US3602802",17491.0,160082.0,17491.0,1735.0,160082.0,583.0
2014,"Somerset, Bedford & Fulton Counties PUMA, PA","79500US4203800",17490.0,135691.0,17490.0,1050.0,135691.0,494.0
2015,"Three Rivers Regional Commission (North Central)--Coweta County PUMA","79500US1302100",17489.0,132648.0,17489.0,1955.0,132648.0,212.0
2014,"Seattle City (Southeast)--Capitol Hill PUMA","79500US5311604",17489.0,109768.0,17489.0,1588.0,109768.0,1785.0
2014,"Middlesex County (East)--Somerville & Everett Cities PUMA","79500US2500507",17487.0,117390.0,17487.0,1469.0,117390.0,506.0
2014,"Kitsap County (South)--Bremerton & Port Orchard Cities PUMA","79500US5311802",17480.0,123203.0,17480.0,1583.0,123203.0,1905.0
2015,"Mobile City (West) PUMA","79500US0102702",17474.0,106217.0,17474.0,1616.0,106217.0,1582.0
2015,"Clark County (Southwest)--Vancouver City (West & Central) PUMA","79500US5311101",17473.0,105873.0,17473.0,1406.0,105873.0,1355.0
2014,"Crow Wing, Morrison, Todd & Wadena Counties PUMA, MN","79500US2700700",17469.0,132365.0,17469.0,895.0,132365.0,275.0
2013,"Redlands & Yucaipa Cities PUMA, CA","79500US0607105",17467.0,135900.0,17467.0,2013.0,135900.0,1128.0
2015,"Lincoln Trail Area Development District (East) PUMA","79500US2101200",17465.0,105471.0,17465.0,1642.0,105471.0,814.0
2013,"Ulster County (East) PUMA, NY","79500US3602702",17463.0,141780.0,17463.0,1407.0,141780.0,627.0
2013,"Pinal County (North)--Apache Junction City PUMA","79500US0400803",17463.0,124667.0,17463.0,3164.0,124667.0,2707.0
2014,"San Clemente, Laguna Niguel & San Juan Capistrano Cities PUMA, CA","79500US0605901",17461.0,181437.0,17461.0,1776.0,181437.0,1222.0
2013,"Dane County (West) PUMA, WI","79500US5500103",17452.0,194274.0,17452.0,1749.0,194274.0,1711.0
2013,"Wood (South), Fulton & Lucas (Southwest) Counties--Bowling Green City PUMA","79500US3900200",17451.0,107142.0,17451.0,1171.0,107142.0,934.0
2013,"Hagerstown City PUMA, MD","79500US2400200",17444.0,140341.0,17444.0,1280.0,140341.0,508.0
2015,"Cumberland County (West)--Fayetteville City (West) PUMA","79500US3705003",17442.0,106060.0,17442.0,1372.0,106060.0,1537.0
2015,"Grant, Green, Iowa, Richland & Lafayette Counties PUMA, WI","79500US5500800",17428.0,141568.0,17428.0,892.0,141568.0,394.0
2014,"Cumberland County (West)--Fayetteville City (West) PUMA","79500US3705003",17414.0,104580.0,17414.0,1482.0,104580.0,1823.0
2014,"Orange County (North Central)--Orlando (North), Winter Park & Maitland Cities PUMA","79500US1209507",17412.0,109174.0,17412.0,1466.0,109174.0,1716.0
2013,"NYC-Queens Community District 2--Sunnyside & Woodside PUMA","79500US3604109",17412.0,130262.0,17412.0,1522.0,130262.0,2969.0
2015,"Queens Village, Cambria Heights & Rosedale PUMA, NY","79500US3604105",17410.0,197387.0,17410.0,1846.0,197387.0,3140.0
2015,"San Diego County (Central)--San Diego City (Central/Mira Mesa & University Heights) PUMA","79500US0607312",17404.0,106837.0,17404.0,1444.0,106837.0,2189.0
2014,"Fairfield & Suisun City Cities PUMA, CA","79500US0609502",17392.0,138434.0,17392.0,1399.0,138434.0,748.0
2015,"Miami-Dade County (North Central)--Greater Miami Lakes Town PUMA","79500US1208601",17392.0,119828.0,17392.0,1856.0,119828.0,1785.0
2014,"Jefferson, Jennings, Decatur & Scott Counties PUMA","79500US1803000",17380.0,107062.0,17380.0,1515.0,107062.0,556.0
2015,"San Francisco County (South Central)--Bayview & Hunters Point PUMA","79500US0607507",17376.0,111064.0,17376.0,1347.0,111064.0,2089.0
2014,"Tarrant County (East)--Euless (South & West) & Arlington (North) Cities PUMA","79500US4802502",17374.0,118432.0,17374.0,1602.0,118432.0,1999.0
2014,"Lemon Grove City, La Presa & Spring Valley PUMA, CA","79500US0607319",17374.0,130703.0,17374.0,1603.0,130703.0,2077.0
2015,"Wood (South), Fulton & Lucas (Southwest) Counties--Bowling Green City PUMA","79500US3900200",17372.0,108422.0,17372.0,1124.0,108422.0,733.0
2014,"Henry, Randolph, Jay & Blackford Counties PUMA","79500US1801500",17371.0,104343.0,17371.0,1079.0,104343.0,513.0
2013,"Dallas (West Central), University Park Cities & Highland Park Town PUMA","79500US4802312",17369.0,101097.0,17369.0,1903.0,101097.0,2297.0
2013,"Ventura County (North)--Santa Paula, Fillmore & Ojai Cities PUMA","79500US0611105",17368.0,117983.0,17368.0,1613.0,117983.0,1487.0
2015,"Kankakee County PUMA","79500US1702300",17365.0,107602.0,17365.0,1247.0,107602.0,486.0
2014,"Los Angeles County (Southeast)--Norwalk City PUMA","79500US0603755",17364.0,121647.0,17364.0,1603.0,121647.0,843.0
2014,"Snohomish County (Central)--Everett City (Central & East) & Eastmont PUMA","79500US5311703",17360.0,112847.0,17360.0,1589.0,112847.0,1446.0
2014,"Lexington County (North & East)--West Columbia, Cayce Cities, Irmo Town & Seven Oaks PUMA","79500US4500602",17358.0,122027.0,17358.0,1434.0,122027.0,1423.0
2014,"Salem, Beverly, Gloucester & Newburyport Cities PUMA, MA","79500US2500703",17350.0,194672.0,17350.0,1498.0,194672.0,674.0
2014,"Southwest Oklahoma PUMA","79500US4000400",17349.0,105180.0,17349.0,1178.0,105180.0,780.0
2015,"Washington, Caledonia, Orleans, Lamoille & Essex Counties PUMA, VT","79500US5000200",17348.0,143647.0,17348.0,1179.0,143647.0,349.0
2015,"Lemon Grove City, La Presa & Spring Valley PUMA, CA","79500US0607319",17344.0,133138.0,17344.0,1691.0,133138.0,1991.0
2013,"Corona (Northwest) & Norco Cities PUMA, CA","79500US0606513",17338.0,143393.0,17338.0,1557.0,143393.0,1420.0
2015,"Lake View & Lincoln Park PUMA, IL","79500US1703502",17337.0,161634.0,17337.0,995.0,161634.0,2241.0
2013,"Henry, Randolph, Jay & Blackford Counties PUMA","79500US1801500",17333.0,104794.0,17333.0,1135.0,104794.0,314.0
2013,"Columbiana County PUMA","79500US3903400",17331.0,102844.0,17331.0,1496.0,102844.0,400.0
2015,"Seattle City (Southeast)--Capitol Hill PUMA","79500US5311604",17328.0,113455.0,17328.0,1314.0,113455.0,1877.0
2014,"Portland City (Northwest & Southwest) PUMA","79500US4101314",17326.0,128517.0,17326.0,1090.0,128517.0,1608.0
2013,"Gwinnett County (Central)--Lawrenceville City PUMA, GA","79500US1304003",17322.0,142304.0,17322.0,2104.0,142304.0,2889.0
2014,"Providence County (West & Central)--Woonsocket City PUMA, RI","79500US4400101",17306.0,139236.0,17306.0,1491.0,139236.0,607.0
