year,geo_name,geo,income_inequality
2015,Terrell County,05000US13273,5.591
2015,Santa Cruz County,05000US04023,5.59
2016,Claiborne County,05000US28021,5.589
2016,"Jefferson County, TX",05000US48245,5.589
2015,Wayne County,05000US28153,5.588
2015,Tucker County,05000US54093,5.588
2016,Webster Parish,05000US22119,5.588
2017,Lawrence County,05000US28077,5.588
2015,Edgefield County,05000US45037,5.588
2016,Roger Mills County,05000US40129,5.588
2016,"Cameron County, TX",05000US48061,5.588
2016,McCreary County,05000US21147,5.588
2016,Knott County,05000US21119,5.586
2017,"Lafayette Parish, LA",05000US22055,5.586
2015,Prowers County,05000US08099,5.585
2015,Decatur County,05000US13087,5.585
2016,Bradley County,05000US05011,5.584
2017,"Caddo Parish, LA",05000US22017,5.582
2015,Liberty County,05000US30051,5.581
2016,Atkinson County,05000US13003,5.58
2016,Macon County,05000US01087,5.579
2016,Hampton County,05000US45049,5.579
2017,Darlington County,05000US45031,5.578
2016,Lowndes County,05000US01085,5.578
2017,Glenn County,05000US06021,5.577
2017,Toombs County,05000US13279,5.576
2017,Rowan County,05000US21205,5.576
2016,"Cuyahoga County, OH",05000US39035,5.573
2017,McCreary County,05000US21147,5.573
2016,Attala County,05000US28007,5.573
2016,Bell County,05000US21013,5.572
2017,Grenada County,05000US28043,5.572
2015,Pendleton County,05000US54071,5.571
2017,Lawrence County,05000US21127,5.569
2017,"Boone County, MO",05000US29019,5.567
2015,Vermilion Parish,05000US22113,5.566
2015,Corson County,05000US46031,5.564
2017,Barbour County,05000US01005,5.563
2015,Lafayette County,05000US05073,5.562
2016,Pecos County,05000US48371,5.562
2016,Bolivar County,05000US28011,5.561
2016,Golden Valley County,05000US38033,5.561
2015,"Pitt County, NC",05000US37147,5.561
2016,Shackelford County,05000US48417,5.561
2017,Orangeburg County,05000US45075,5.56
2017,Sabine Parish,05000US22085,5.56
2017,Chester County,05000US45023,5.56
2016,Pulaski County,05000US17153,5.559
2016,Rowan County,05000US21205,5.558
2017,"East Baton Rouge Parish, LA",05000US22033,5.557
2017,Torrance County,05000US35057,5.556
2015,"East Baton Rouge Parish, LA",05000US22033,5.556
2016,Chowan County,05000US37041,5.556
2016,"Imperial County, CA",05000US06025,5.553
2016,Early County,05000US13099,5.553
2016,Columbus County,05000US37047,5.553
2015,Ben Hill County,05000US13017,5.552
2015,Sunflower County,05000US28133,5.552
2017,Jackson County,05000US21109,5.551
2016,Robertson County,05000US48395,5.551
2015,Lynchburg city,05000US51680,5.549
2017,Lewis County,05000US21135,5.549
2017,Crittenden County,05000US21055,5.548
2017,Attala County,05000US28007,5.548
2017,Lincoln County,05000US21137,5.547
2017,"Pitt County, NC",05000US37147,5.547
2016,Humphreys County,05000US28053,5.546
2015,Weakley County,05000US47183,5.546
2016,Rockcastle County,05000US21203,5.545
2016,"Montgomery County, AL",05000US01101,5.544
2017,Pushmataha County,05000US40127,5.542
2017,Mountrail County,05000US38061,5.542
2015,Chesterfield County,05000US45025,5.541
2015,Barnwell County,05000US45011,5.541
2015,Henry County,05000US01067,5.54
2015,"Cuyahoga County, OH",05000US39035,5.54
2015,Caldwell County,05000US21033,5.54
2016,Pike County,05000US28113,5.54
2017,Lowndes County,05000US28087,5.54
2017,Callahan County,05000US48059,5.539
2016,Bradford County,05000US12007,5.539
2015,"Marin County, CA",05000US06041,5.538
2015,Attala County,05000US28007,5.537
2016,Warren County,05000US28149,5.537
2017,"Navajo County, AZ",05000US04017,5.536
2017,Pike County,05000US21195,5.536
2017,Musselshell County,05000US30065,5.535
2015,Clark County,05000US05019,5.535
2016,Sherman County,05000US41055,5.533
2015,Magoffin County,05000US21153,5.533
2015,"Jefferson County, TX",05000US48245,5.533
2017,Jim Hogg County,05000US48247,5.532
2017,Hardin County,05000US17069,5.531
2016,"East Baton Rouge Parish, LA",05000US22033,5.53
2016,Pushmataha County,05000US40127,5.529
2016,Duval County,05000US48131,5.528
2017,Lafayette County,05000US05073,5.527
2016,Taos County,05000US35055,5.526
2016,"Pitt County, NC",05000US37147,5.525
2016,Kemper County,05000US28069,5.525
2017,West Baton Rouge Parish,05000US22121,5.523
2016,Randolph County,05000US13243,5.523
2015,Hart County,05000US13147,5.523
2016,"Webb County, TX",05000US48479,5.523
2017,Taylor County,05000US13269,5.522
2016,Cocke County,05000US47029,5.521
2017,Columbus County,05000US37047,5.521
2017,Roosevelt County,05000US30085,5.521
2015,Dawson County,05000US48115,5.52
2016,"Caddo Parish, LA",05000US22017,5.52
2017,Fleming County,05000US21069,5.519
2015,Marion County,05000US45067,5.518
2017,Robertson County,05000US48395,5.518
2016,Jim Wells County,05000US48249,5.517
2017,Adair County,05000US21001,5.517
2015,Boise County,05000US16015,5.515
2016,Prince Edward County,05000US51147,5.515
2017,"Tangipahoa Parish, LA",05000US22105,5.515
2017,"Jefferson County, AL",05000US01073,5.515
2015,"Miami-Dade County, FL",05000US12086,5.514
2017,Benson County,05000US38005,5.513
2017,Maverick County,05000US48323,5.513
2017,Trousdale County,05000US47169,5.513
2016,Conecuh County,05000US01035,5.511
2015,De Baca County,05000US35011,5.51
2017,Macon County,05000US13193,5.509
2017,Montgomery County,05000US21173,5.509
2017,"Robeson County, NC",05000US37155,5.509
2017,Forrest County,05000US28035,5.508
2016,Lake County,05000US47095,5.508
2015,McDowell County,05000US54047,5.505
2015,Bell County,05000US21013,5.503
2016,Halifax County,05000US37083,5.502
2015,Ward County,05000US48475,5.501
2017,Clark County,05000US05019,5.5
2016,Edgefield County,05000US45037,5.499
2015,Lawrence County,05000US28077,5.498
2017,Conejos County,05000US08021,5.496
2015,Union County,05000US05139,5.495
2016,Putnam County,05000US47141,5.494
2016,Kittitas County,05000US53037,5.494
2017,Del Norte County,05000US06015,5.493
2017,Slope County,05000US38087,5.493
2016,"Bristol County, MA",05000US25005,5.491
2015,Williamsburg County,05000US45089,5.491
2017,Silver Bow County,05000US30093,5.491
2016,"Lafayette Parish, LA",05000US22055,5.491
2017,Wyoming County,05000US54109,5.49
2017,Sunflower County,05000US28133,5.49
2016,Gadsden County,05000US12039,5.49
2015,Ware County,05000US13299,5.488
2015,Estill County,05000US21065,5.487
2015,Gadsden County,05000US12039,5.487
2016,Escambia County,05000US01053,5.486
2016,Knox County,05000US29103,5.485
2016,Fleming County,05000US21069,5.485
2016,Fairfield County,05000US45039,5.485
2017,Baylor County,05000US48023,5.483
2016,Skamania County,05000US53059,5.482
2015,Calloway County,05000US21035,5.482
2015,"Fayette County, KY",05000US21067,5.48
2017,Morehouse Parish,05000US22067,5.48
2015,Lawrence County,05000US21127,5.477
2015,Chicot County,05000US05017,5.477
2017,"Montgomery County, AL",05000US01101,5.476
2017,Houston County,05000US48225,5.475
2016,Henry County,05000US01067,5.475
2015,Escambia County,05000US01053,5.475
2017,Scotland County,05000US37165,5.474
2015,Barbour County,05000US01005,5.474
2015,"Navajo County, AZ",05000US04017,5.472
2015,"Bristol County, MA",05000US25005,5.471
2017,Burke County,05000US38013,5.471
2015,"Cameron County, TX",05000US48061,5.47
2016,Scioto County,05000US39145,5.47
2015,Houston County,05000US48225,5.47
2017,"Jefferson County, TX",05000US48245,5.469
2017,Taos County,05000US35055,5.468
2016,"Jefferson County, AL",05000US01073,5.468
2017,Chester County,05000US47023,5.466
2016,Mineral County,05000US54057,5.465
2015,Carter County,05000US29035,5.465
2016,Story County,05000US19169,5.464
2017,"Hinds County, MS",05000US28049,5.464
2017,Breathitt County,05000US21025,5.464
2015,Wyoming County,05000US54109,5.463
2017,Isabella County,05000US26073,5.462
2015,Llano County,05000US48299,5.461
2015,Perry County,05000US01105,5.46
2016,Clarke County,05000US28023,5.459
2016,Rio Arriba County,05000US35039,5.456
2017,Yukon-Koyukuk Census Area,05000US02290,5.456
2016,Burke County,05000US38013,5.456
2016,Boone County,05000US54005,5.456
2017,"Shelby County, TN",05000US47157,5.454
2015,Troup County,05000US13285,5.454
2016,Llano County,05000US48299,5.453
2016,Dewey County,05000US46041,5.452
2017,Hunt County,05000US48231,5.451
2016,Washington County,05000US28151,5.45
2017,Candler County,05000US13043,5.449
2015,"Tangipahoa Parish, LA",05000US22105,5.449
2017,Bell County,05000US21013,5.449
2017,Glasscock County,05000US48173,5.449
2016,Sequatchie County,05000US47153,5.448
2016,Floyd County,05000US48153,5.447
2015,Knott County,05000US21119,5.444
2016,"Fayette County, KY",05000US21067,5.444
2016,Chester County,05000US45023,5.443
2016,Dawes County,05000US31045,5.443
2016,Estill County,05000US21065,5.442
2015,Stonewall County,05000US48433,5.441
2015,Tensas Parish,05000US22107,5.441
2017,Alpine County,05000US06003,5.441
2016,Concordia Parish,05000US22029,5.44
2016,Lynchburg city,05000US51680,5.44
2015,Sierra County,05000US06091,5.44
2015,"Yolo County, CA",05000US06113,5.44
2015,Chowan County,05000US37041,5.44
2015,Morgan County,05000US21175,5.439
2016,"Shelby County, TN",05000US47157,5.438
2017,Coffee County,05000US13069,5.438
2017,Latimer County,05000US40077,5.437
2015,Hancock County,05000US13141,5.436
2015,Loving County,05000US48301,5.435
2017,Williamsburg County,05000US45089,5.435
2016,Johnson County,05000US13167,5.434
2016,St. Helena Parish,05000US22091,5.434
2017,Fairfield County,05000US45039,5.431
2015,Andrews County,05000US48003,5.43
2017,"Cook County, IL",05000US17031,5.43
2017,Buchanan County,05000US51027,5.428
2016,"Alameda County, CA",05000US06001,5.427
2015,Richmond County,05000US37153,5.426
2017,Putnam County,05000US47141,5.425
2017,"Essex County, MA",05000US25009,5.424
2015,Montgomery County,05000US37123,5.423
2016,Darlington County,05000US45031,5.423
2015,"Denver County, CO",05000US08031,5.422
2015,Stewart County,05000US13259,5.422
2015,Tattnall County,05000US13267,5.419
2017,"Bristol County, MA",05000US25005,5.419
2016,Pike County,05000US21195,5.419
2017,Berrien County,05000US13019,5.418
2015,"Boone County, MO",05000US29019,5.418
2017,"Los Angeles County, CA",05000US06037,5.418
2016,Northampton County,05000US37131,5.418
2015,St. James Parish,05000US22093,5.417
2015,Knox County,05000US29103,5.417
2016,Acadia Parish,05000US22001,5.415
2017,Llano County,05000US48299,5.415
2016,"Robeson County, NC",05000US37155,5.415
2016,Roosevelt County,05000US35041,5.414
2015,Holmes County,05000US28051,5.414
2017,Latah County,05000US16057,5.413
2017,Dodge County,05000US13091,5.412
2017,"Lowndes County, GA",05000US13185,5.411
2016,Divide County,05000US38023,5.411
2017,McDuffie County,05000US13189,5.411
2017,Tensas Parish,05000US22107,5.409
2017,Franklin County,05000US12037,5.408
2017,Cocke County,05000US47029,5.407
2015,Macon County,05000US01087,5.407
2015,Sabine Parish,05000US22085,5.407
2017,Smith County,05000US28129,5.406
2016,Macon County,05000US13193,5.406
2015,Menard County,05000US48327,5.406
2017,"Richmond County, GA",05000US13245,5.405
2017,Lynchburg city,05000US51680,5.404
2016,Crittenden County,05000US21055,5.403
2015,Iberia Parish,05000US22045,5.402
2016,Ferry County,05000US53019,5.401
2017,"Lucas County, OH",05000US39095,5.4
2015,"Charleston County, SC",05000US45019,5.399
2017,Divide County,05000US38023,5.397
2015,Pearl River County,05000US28109,5.396
2015,Hale County,05000US01065,5.396
2015,Accomack County,05000US51001,5.396
2016,Tattnall County,05000US13267,5.396
2016,Claiborne Parish,05000US22027,5.395
2017,Knott County,05000US21119,5.395
2017,Jefferson County,05000US05069,5.395
2016,"Hinds County, MS",05000US28049,5.394
2017,Gilmer County,05000US54021,5.393
2016,Maverick County,05000US48323,5.392
2017,Assumption Parish,05000US22007,5.392
2015,Rabun County,05000US13241,5.392
2017,Menifee County,05000US21165,5.392
2016,Lincoln County,05000US21137,5.391
2015,Pike County,05000US28113,5.391
2017,Skamania County,05000US53059,5.391
2015,East Carroll Parish,05000US22035,5.391
2016,Lauderdale County,05000US28075,5.39
2015,Kimble County,05000US48267,5.39
2017,Adams County,05000US39001,5.389
2015,Lanier County,05000US13173,5.388
2015,St. Helena Parish,05000US22091,5.387
2017,Atkinson County,05000US13003,5.387
2016,Gonzales County,05000US48177,5.387
2016,Chesterfield County,05000US45025,5.386
2015,"Webb County, TX",05000US48479,5.386
2015,"Hays County, TX",05000US48209,5.386
2017,"Mercer County, NJ",05000US34021,5.386
2015,Jefferson Davis Parish,05000US22053,5.384
2016,McIntosh County,05000US13191,5.384
2017,Avoyelles Parish,05000US22009,5.384
2016,Hunt County,05000US48231,5.384
2017,"Hawaii County, HI",05000US15001,5.381
2015,Mora County,05000US35033,5.381
2015,Wilkes County,05000US13317,5.38
2015,"Montgomery County, AL",05000US01101,5.38
2017,Pemiscot County,05000US29155,5.38
2016,"Hays County, TX",05000US48209,5.379
2017,Henry County,05000US01067,5.378
2016,"Los Angeles County, CA",05000US06037,5.378
2015,"Alameda County, CA",05000US06001,5.377
2016,"Lucas County, OH",05000US39095,5.377
2017,Corson County,05000US46031,5.377
2017,Hamilton County,05000US48193,5.376
2016,Amite County,05000US28005,5.375
2016,"Essex County, MA",05000US25009,5.375
2016,Liberty County,05000US12077,5.375
2016,Glenn County,05000US06021,5.375
2017,Kiowa County,05000US20097,5.375
2017,Duval County,05000US48131,5.375
2016,Pendleton County,05000US54071,5.373
2016,Jefferson County,05000US28063,5.373
2015,Boone County,05000US54005,5.373
2016,Yukon-Koyukuk Census Area,05000US02290,5.373
2017,"St. Clair County, IL",05000US17163,5.371
2016,Latah County,05000US16057,5.37
2016,Mahnomen County,05000US27087,5.37
2016,Big Horn County,05000US30003,5.37
2015,"Essex County, MA",05000US25009,5.369
2015,Meigs County,05000US47121,5.369
2017,"Alameda County, CA",05000US06001,5.367
2016,Fredericksburg city,05000US51630,5.367
2015,Dunn County,05000US38025,5.367
2016,"Denver County, CO",05000US08031,5.366
2017,Reagan County,05000US48383,5.366
2015,Red River Parish,05000US22081,5.365
2016,Childress County,05000US48075,5.365
2017,Kittitas County,05000US53037,5.363
2016,Madison County,05000US16065,5.362
2015,Hunt County,05000US48231,5.362
2015,Rio Arriba County,05000US35039,5.361
2015,Perkins County,05000US46105,5.361
2015,Pemiscot County,05000US29155,5.361
2016,"St. Clair County, IL",05000US17163,5.36
2016,Charlton County,05000US13049,5.36
2016,Madison County,05000US21151,5.36
2016,Billings County,05000US38007,5.359
2017,Hamilton County,05000US17065,5.358
2017,"Fayette County, KY",05000US21067,5.358
2016,West Baton Rouge Parish,05000US22121,5.357
2017,Bacon County,05000US13005,5.357
2016,Peach County,05000US13225,5.357
2017,Conway County,05000US05029,5.357
2016,"Charleston County, SC",05000US45019,5.356
2016,Williamsburg County,05000US45089,5.356
2015,"Hinds County, MS",05000US28049,5.356
2017,Madison County,05000US21151,5.354
2015,Concordia Parish,05000US22029,5.354
2017,Pecos County,05000US48371,5.354
2017,Webster Parish,05000US22119,5.352
2015,"Jefferson County, AL",05000US01073,5.352
2015,Pike County,05000US21195,5.352
2015,Halifax County,05000US37083,5.351
2016,"Tangipahoa Parish, LA",05000US22105,5.351
2015,Gilchrist County,05000US12041,5.351
2017,Saline County,05000US17165,5.35
2015,Darlington County,05000US45031,5.35
2015,Madison Parish,05000US22065,5.35
2016,Latimer County,05000US40077,5.35
2016,Henderson County,05000US21101,5.349
2017,Swain County,05000US37173,5.348
2016,"Mercer County, NJ",05000US34021,5.348
2016,Choctaw County,05000US40023,5.348
2015,Talbot County,05000US13263,5.348
2016,Pearl River County,05000US28109,5.348
2015,Chester County,05000US47023,5.347
2016,Choctaw County,05000US28019,5.346
2016,"Cook County, IL",05000US17031,5.345
2017,Concordia Parish,05000US22029,5.342
2015,"Shelby County, TN",05000US47157,5.342
2016,Wayne County,05000US13305,5.342
2017,Tallahatchie County,05000US28135,5.342
2015,Haralson County,05000US13143,5.342
2015,Adams County,05000US28001,5.34
2017,Union County,05000US21225,5.34
2017,Boyd County,05000US21019,5.34
2016,"Richmond County, GA",05000US13245,5.339
2016,Clarendon County,05000US45027,5.338
2015,Maverick County,05000US48323,5.338
2016,Montgomery County,05000US21173,5.337
2017,Lake County,05000US47095,5.337
2016,Weakley County,05000US47183,5.337
2017,Acadia Parish,05000US22001,5.336
2017,Starr County,05000US48427,5.336
2017,Jefferson County,05000US28063,5.336
2017,St. Mary Parish,05000US22101,5.336
2017,Braxton County,05000US54007,5.335
2017,Russell County,05000US51167,5.333
2016,Lumpkin County,05000US13187,5.333
2016,Iberia Parish,05000US22045,5.332
2016,"Boulder County, CO",05000US08013,5.331
2017,Fayette County,05000US01057,5.331
2016,Morgan County,05000US21175,5.33
2017,Logan County,05000US54045,5.33
2017,Tattnall County,05000US13267,5.329
2015,Washington County,05000US28151,5.328
2015,Wise County,05000US51195,5.328
2015,Woodruff County,05000US05147,5.327
2016,DeWitt County,05000US48123,5.327
2016,Tensas Parish,05000US22107,5.327
2017,Allendale County,05000US45005,5.327
2016,Coles County,05000US17029,5.327
2015,Robertson County,05000US48395,5.326
2017,Wilcox County,05000US13315,5.326
2015,Jenkins County,05000US13165,5.325
2017,Mellette County,05000US46095,5.325
2015,Knox County,05000US21121,5.324
2016,Hardin County,05000US17069,5.323
2016,Lawrence County,05000US28077,5.323
2016,Irwin County,05000US13155,5.322
2015,Northampton County,05000US37131,5.322
2016,Grenada County,05000US28043,5.32
2015,Jefferson Davis County,05000US28065,5.319
2016,Jefferson County,05000US13163,5.319
2016,Coffee County,05000US01031,5.318
